# file...... out_power_meter12.csv
# date...... Mon Nov 26 23:55:39 2018
# user...... gcezar
# host...... (null)
# target.... meter 600
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power.real, measured_power.imag
2015-07-01 01:35:00 UTC,+16590.4,+784.219
2015-07-01 01:36:00 UTC,+16583,+780.491
2015-07-01 01:37:00 UTC,+16615.9,+797.503
2015-07-01 01:38:00 UTC,+16694.8,+837.939
2015-07-01 01:39:00 UTC,+16815.3,+899.684
2015-07-01 01:40:00 UTC,+16866.1,+925.771
2015-07-01 01:41:00 UTC,+10236.6,+716.525
2015-07-01 01:42:00 UTC,+10279.4,+737.95
2015-07-01 01:43:00 UTC,+10349.5,+772.949
2015-07-01 01:44:00 UTC,+10455,+825.723
2015-07-01 01:45:00 UTC,+16153.7,+2365.3
2015-07-01 01:46:00 UTC,+16148.9,+2363.25
2015-07-01 01:47:00 UTC,+16099.3,+2338.33
2015-07-01 01:48:00 UTC,+10288.8,+742.651
2015-07-01 01:49:00 UTC,+16869.6,+948.932
2015-07-01 01:50:00 UTC,+16855.1,+941.478
2015-07-01 01:51:00 UTC,+16860.3,+944.14
2015-07-01 01:52:00 UTC,+16845.5,+936.674
2015-07-01 01:53:00 UTC,+16867.3,+947.854
2015-07-01 01:54:00 UTC,+22559.2,+2555.9
2015-07-01 01:55:00 UTC,+22550.6,+2551.65
2015-07-01 01:56:00 UTC,+22543.2,+2548.43
2015-07-01 01:57:00 UTC,+16982.9,+1007.47
2015-07-01 01:58:00 UTC,+17006.8,+1019.72
2015-07-01 01:59:00 UTC,+6227.96,+870.799
2015-07-01 02:00:00 UTC,+6206.03,+859.964
2015-07-01 02:01:00 UTC,+6116.24,+815.598
2015-07-01 02:02:00 UTC,+15852.8,+1023.57
2015-07-01 02:03:00 UTC,+15652.3,+920.63
2015-07-01 02:04:00 UTC,+15600.7,+894.113
2015-07-01 02:05:00 UTC,+15613,+900.474
2015-07-01 02:06:00 UTC,+15600.3,+893.612
2015-07-01 02:07:00 UTC,+15621.3,+904.717
2015-07-01 02:08:00 UTC,+15611,+899.415
2015-07-01 02:09:00 UTC,+15532.4,+859.11
2015-07-01 02:10:00 UTC,+15492.7,+838.947
2015-07-01 02:11:00 UTC,+5762.16,+640.813
2015-07-01 02:12:00 UTC,+5777.83,+648.541
2015-07-01 02:13:00 UTC,+5783.05,+651.117
2015-07-01 02:14:00 UTC,+5776.8,+648.033
2015-07-01 02:15:00 UTC,+12277.8,+765.739
2015-07-01 02:16:00 UTC,+12189.6,+721.099
2015-07-01 02:17:00 UTC,+12206.2,+729.501
2015-07-01 02:18:00 UTC,+12189.6,+721.099
2015-07-01 02:19:00 UTC,+12176.3,+714.28
2015-07-01 02:20:00 UTC,+12210.5,+731.609
2015-07-01 02:21:00 UTC,+12284.1,+768.895
2015-07-01 02:22:00 UTC,+12193.9,+723.2
2015-07-01 02:23:00 UTC,+12207.9,+730.53
2015-07-01 02:24:00 UTC,+12188.2,+720.553
2015-07-01 02:25:00 UTC,+5752.78,+636.182
2015-07-01 02:26:00 UTC,+12463.3,+838.219
2015-07-01 02:27:00 UTC,+12492.2,+852.925
2015-07-01 02:28:00 UTC,+12463.4,+838.225
2015-07-01 02:29:00 UTC,+12333.8,+772.549
2015-07-01 02:30:00 UTC,+12270.7,+740.516
2015-07-01 02:31:00 UTC,+12285.2,+747.869
2015-07-01 02:32:00 UTC,+12091.5,+649.696
2015-07-01 02:33:00 UTC,+12086.8,+647.092
2015-07-01 02:34:00 UTC,+17667.8,+2174.38
2015-07-01 02:35:00 UTC,+17684.7,+2183.49
2015-07-01 02:36:00 UTC,+10983.5,+1922.72
2015-07-01 02:37:00 UTC,+11002.6,+1932.71
2015-07-01 02:38:00 UTC,+5361.06,+443.121
2015-07-01 02:39:00 UTC,+5538.69,+530.626
2015-07-01 02:40:00 UTC,+12097.2,+673.889
2015-07-01 02:41:00 UTC,+21916.9,+1031.26
2015-07-01 02:42:00 UTC,+21770.7,+955.105
2015-07-01 02:43:00 UTC,+21660.2,+897.347
2015-07-01 02:44:00 UTC,+21656,+895.18
2015-07-01 02:45:00 UTC,+27253.3,+2536.22
2015-07-01 02:46:00 UTC,+27255.4,+2538.38
2015-07-01 02:47:00 UTC,+27275.2,+2549.37
2015-07-01 02:48:00 UTC,+21708.2,+922.672
2015-07-01 02:49:00 UTC,+21726.3,+932.88
2015-07-01 02:50:00 UTC,+24971.6,+1078.44
2015-07-01 02:51:00 UTC,+15278,+729.227
2015-07-01 02:52:00 UTC,+15398.9,+791.223
2015-07-01 02:53:00 UTC,+15606,+897.247
2015-07-01 02:54:00 UTC,+15549.2,+868.09
2015-07-01 02:55:00 UTC,+15550.9,+869.133
2015-07-01 02:56:00 UTC,+15552,+869.665
2015-07-01 02:57:00 UTC,+15446.5,+815.6
2015-07-01 02:58:00 UTC,+15445.3,+815.064
2015-07-01 02:59:00 UTC,+13871.8,+810.392
2015-07-01 03:00:00 UTC,+4037.46,+587.128
2015-07-01 03:01:00 UTC,+4072.96,+604.556
2015-07-01 03:02:00 UTC,+4069.8,+603.005
2015-07-01 03:03:00 UTC,+4080.27,+608.144
2015-07-01 03:04:00 UTC,+10654.4,+744.428
2015-07-01 03:05:00 UTC,+10663.8,+749.133
2015-07-01 03:06:00 UTC,+10671,+752.792
2015-07-01 03:07:00 UTC,+10839,+837.502
2015-07-01 03:08:00 UTC,+10821.7,+828.629
