0
0
0
0
0
0
0
0
-0.0032832
-0.0067392
-0.0100224
-0.0134784
-0.0167616
-0.0202176
-0.0235008
-0.0269568
-3.02E-02
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
