3.094008855596773119e-02,2.273253426376734346e-02,1.425228566648088606e-02,1.348020061682067561e-02,1.722737622535482072e-02,2.736738813062460085e-02,-2.750134909842875952e-03,-5.500189264282376311e-03,-8.249964217969646060e-03,-1.099422751240413353e-02,-1.298006644122264019e-02,-1.435289247744041437e-02,-1.573205139654835702e-02,-1.710890812056229532e-02,-1.847820854776572805e-02,-1.985245005263967452e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480655921315761868e-02,9.248667763344981321e-03,5.148162292912328471e-03,4.046535661977358755e-03,1.141415969512581119e-03,5.959636005647403478e-03,-3.335250702905073196e-07,-7.475452562627218702e-07,-1.440904195550817177e-06,-7.645979019516006920e-06,-7.722754255793261215e-04,-2.149917766832581262e-03,-3.521227221497008272e-03,-4.894838870889423391e-03,-6.276006816644289291e-03,-7.652233684249700775e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
