0
0
0
0
0
0
-2.75E-03
-5.50E-03
-8.25E-03
-1.10E-02
-1.38E-02
-1.65E-02
-1.93E-02
-2.20E-02
-2.48E-02
-2.75E-02
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
0.00E+00
