# file...... out_power_meter12.csv
# date...... Mon Nov 26 17:38:04 2018
# user...... gcezar
# host...... (null)
# target.... meter 600
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_power.real, measured_power.imag
2015-07-01 00:00:00 UTC,+15697.5,+692.06
2015-07-01 00:01:00 UTC,+15678.4,+684.399
2015-07-01 00:02:00 UTC,+15680.8,+687.652
2015-07-01 00:03:00 UTC,+15668.3,+683.415
2015-07-01 00:04:00 UTC,+15694.8,+698.981
2015-07-01 00:05:00 UTC,+15578.4,+641.116
2015-07-01 00:06:00 UTC,+15548,+625.727
2015-07-01 00:07:00 UTC,+15691.4,+698.429
2015-07-01 00:08:00 UTC,+15732.2,+719.131
2015-07-01 00:09:00 UTC,+15696.6,+701.083
2015-07-01 00:10:00 UTC,+15734.3,+720.193
2015-07-01 00:11:00 UTC,+15627.6,+666.056
2015-07-01 00:12:00 UTC,+15586.8,+645.36
2015-07-01 00:13:00 UTC,+15549.1,+626.259
2015-07-01 00:14:00 UTC,+15561.7,+632.626
2015-07-01 00:15:00 UTC,+15551.2,+627.32
2015-07-01 00:16:00 UTC,+15570,+636.871
2015-07-01 00:17:00 UTC,+15583.6,+643.769
2015-07-01 00:18:00 UTC,+15842,+774.882
2015-07-01 00:19:00 UTC,+15839.9,+773.82
2015-07-01 00:20:00 UTC,+15854.6,+781.255
2015-07-01 00:21:00 UTC,+15845.2,+776.477
2015-07-01 00:22:00 UTC,+15888,+798.251
2015-07-01 00:23:00 UTC,+15917.4,+813.128
2015-07-01 00:24:00 UTC,+15960.2,+834.902
2015-07-01 00:25:00 UTC,+15917.3,+813.124
2015-07-01 00:26:00 UTC,+15944.5,+826.934
2015-07-01 00:27:00 UTC,+25771.4,+1237.64
2015-07-01 00:28:00 UTC,+25777.6,+1240.92
2015-07-01 00:29:00 UTC,+25773.9,+1238.75
2015-07-01 00:30:00 UTC,+25798.7,+1251.86
2015-07-01 00:31:00 UTC,+25769.8,+1236.56
2015-07-01 00:32:00 UTC,+25784.2,+1244.21
2015-07-01 00:33:00 UTC,+25797.7,+1251.31
2015-07-01 00:34:00 UTC,+26216.6,+1472.71
2015-07-01 00:35:00 UTC,+26275.6,+1503.89
2015-07-01 00:36:00 UTC,+16418.3,+1067.76
2015-07-01 00:37:00 UTC,+16215.4,+964.585
2015-07-01 00:38:00 UTC,+16173.6,+943.32
2015-07-01 00:39:00 UTC,+16038.7,+874.759
2015-07-01 00:40:00 UTC,+16050.2,+880.604
2015-07-01 00:41:00 UTC,+16058.5,+884.855
2015-07-01 00:42:00 UTC,+21905,+2522.13
2015-07-01 00:43:00 UTC,+21877.1,+2508.11
2015-07-01 00:44:00 UTC,+21822.1,+2480.05
2015-07-01 00:45:00 UTC,+15860.8,+784.444
2015-07-01 00:46:00 UTC,+15792.8,+749.928
2015-07-01 00:47:00 UTC,+15742.6,+724.444
2015-07-01 00:48:00 UTC,+15868.2,+788.167
2015-07-01 00:49:00 UTC,+16129.7,+920.992
2015-07-01 00:50:00 UTC,+16128.6,+920.461
2015-07-01 00:51:00 UTC,+16103.5,+907.705
2015-07-01 00:52:00 UTC,+16026.1,+868.38
2015-07-01 00:53:00 UTC,+15961.3,+835.438
2015-07-01 00:54:00 UTC,+15961.3,+835.439
2015-07-01 00:55:00 UTC,+15941.4,+825.345
2015-07-01 00:56:00 UTC,+15961.3,+835.439
2015-07-01 00:57:00 UTC,+15941.4,+825.345
2015-07-01 00:58:00 UTC,+15917.4,+813.128
2015-07-01 00:59:00 UTC,+9824.34,+658.45
2015-07-01 01:00:00 UTC,+9765.8,+629.244
2015-07-01 01:01:00 UTC,+9783.57,+638.11
